time,Nose_x,Nose_y,Nose_conf,LEye_x,LEye_y,LEye_conf,REye_x,REye_y,REye_conf,LEar_x,LEar_y,LEar_conf,REar_x,REar_y,REar_conf,LShoulder_x,LShoulder_y,LShoulder_conf,RShoulder_x,RShoulder_y,RShoulder_conf,LElbow_x,LElbow_y,LElbow_conf,RElbow_x,RElbow_y,RElbow_conf,LWrist_x,LWrist_y,LWrist_conf,RWrist_x,RWrist_y,RWrist_conf,LHip_x,LHip_y,LHip_conf,RHip_x,RHip_y,RHip_conf,LKnee_x,LKnee_y,LKnee_conf,RKnee_x,RKnee_y,RKnee_conf,LAnkle_x,LAnkle_y,LAnkle_conf,RAnkle_x,RAnkle_y,RAnkle_conf,x_min,y_min,x_max,y_max,walk_name,fps,start_frame,width,height,patient_id,is_backward,walk_id,detector
0.332734,110.799,9.809974,0.1713832,115.1185,6.946803,0.1640829,106.4794,4.083625,0.2188448,119.4381,-1.642724,0.1548456,97.84033,-5.937486,0.2156485,128.0772,16.96792,0.18903,82.00189,12.67315,0.1395058,136.7163,54.1892,0.1623784,64.72363,45.59967,0.1882453,123.7576,75.66302,0.04102796,73.36279,77.09459,0.08123233,116.5583,101.4316,0.08116361,83.44171,98.56841,0.07383098,116.5583,152.9687,0.1182683,80.56207,155.8319,0.09141738,113.6787,191.6216,0.1462683,79.12225,194.4848,0.05716649,64.72363,-5.937486,136.7163,194.4848,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.366008,110.7284,9.346364,0.167277,115.0198,6.468469,0.1596342,106.4371,3.590573,0.2097268,119.3113,-2.16521,0.1491236,97.85425,-6.482051,0.1995115,127.894,16.54109,0.1869605,82.11914,10.78531,0.1322437,136.4768,52.51476,0.1624593,64.95361,45.32002,0.1907879,123.6027,74.09897,0.04219859,74.96686,79.85475,0.0863375,116.4503,101.4389,0.08365609,83.54968,98.56106,0.07187806,116.4503,153.241,0.1165532,80.68872,156.1189,0.1003226,113.5894,190.6536,0.1415873,82.11914,192.0926,0.04901859,64.95361,-6.482051,136.4768,192.0926,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.399281,110.0329,10.17264,0.1864629,114.3327,7.298165,0.1784883,105.7331,4.423692,0.2059871,118.6326,-1.325259,0.1594914,97.13339,-4.199733,0.1883584,127.2322,17.35883,0.1767253,81.3674,13.04712,0.1337542,135.8319,54.72701,0.1674515,64.16812,47.54081,0.1822548,122.9324,76.28557,0.04618996,74.20108,77.72281,0.07180611,115.766,100.7186,0.07436646,84.23398,99.28138,0.07294943,115.766,153.8964,0.1223859,79.93411,156.7709,0.09339552,112.8995,192.7018,0.1416152,82.80069,189.8273,0.06340838,64.16812,-4.199733,135.8319,192.7018,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.432555,109.3339,9.794088,0.171279,113.6419,5.498567,0.1617337,105.0259,4.066728,0.2171932,117.9499,-1.660635,0.1391399,96.40997,-5.956152,0.2099664,126.5657,16.95329,0.175836,80.61408,12.65776,0.1375714,135.1817,52.74928,0.153652,63.38225,45.59008,0.1943921,123.6938,75.65872,0.04167291,73.43421,75.65872,0.08448526,116.5139,101.4318,0.08184979,83.48614,98.56817,0.07350653,115.0779,152.9781,0.1308854,80.61408,154.4099,0.09669935,113.6419,190.2059,0.1377311,83.48614,188.7741,0.07076018,63.38225,-5.956152,135.1817,190.2059,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.465828,109.31,9.788663,0.1727487,113.607,6.924813,0.1490466,105.0131,4.060964,0.2208863,119.3362,-3.098666,0.1481206,96.41922,-5.962516,0.1996903,127.9301,16.9483,0.1775236,80.66372,12.65252,0.1429154,136.524,54.17838,0.1606815,64.90829,45.58682,0.1868435,123.6332,75.65727,0.04773596,74.93454,78.52111,0.08301651,116.4717,101.4319,0.08117463,83.52835,98.56808,0.07606332,115.0393,154.4132,0.121075,80.66372,154.4132,0.09854297,113.607,191.6433,0.1401376,82.09604,191.6433,0.06076278,64.90829,-5.962516,136.524,191.6433,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.499102,109.3529,10.35975,0.1738845,113.6696,6.05702,0.1751962,105.0362,4.622778,0.2628664,119.4253,-2.548445,0.1872621,96.40268,-6.851176,0.195177,128.0587,17.53097,0.1988434,80.57473,13.22824,0.1532469,136.692,53.38707,0.1555797,64.74679,47.65009,0.1911564,123.7419,76.33498,0.04357637,74.81912,77.76922,0.0782623,116.5475,100.7171,0.08239235,83.45254,99.28287,0.07993528,116.5475,153.7841,0.1222386,80.57473,155.2184,0.09339456,113.6696,191.0745,0.1474709,83.45254,189.6403,0.06603222,64.74679,-6.851176,136.692,191.0745,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.532375,110.6358,9.021869,0.1648675,114.8901,3.290966,0.15053,106.3815,3.290966,0.186072,119.1444,-5.30539,0.1869767,96.45483,-6.738117,0.1912865,127.6531,16.18551,0.1936702,80.85559,11.88732,0.1453784,137.5797,53.43639,0.1513348,65.25646,46.27275,0.1790788,123.3987,74.92728,0.05158452,75.18322,79.22547,0.08148453,116.3082,100.7164,0.08014727,83.69183,99.28363,0.07432132,116.3082,153.7272,0.1308796,80.85559,153.7272,0.09782032,113.472,190.9781,0.1438642,80.85559,190.9781,0.06063251,65.25646,-6.738117,137.5797,190.9781,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.565648,109.229,10.48723,0.1882266,113.4885,4.758412,0.2028278,104.9694,4.758412,0.2555639,119.1679,-3.834808,0.2105395,96.45041,-6.699218,0.1893407,127.687,17.64825,0.1862831,79.4122,13.35164,0.150901,136.206,53.45336,0.156572,65.21384,47.72454,0.1918373,124.8473,74.93642,0.04638626,76.57254,79.23303,0.07701868,116.3282,100.7161,0.08266418,83.67178,99.28389,0.0805717,116.3282,152.2755,0.1337957,80.83212,155.1399,0.0938633,113.4885,190.945,0.1551868,82.25198,190.945,0.05446174,65.21384,-6.699218,136.206,190.945,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.598922,109.2577,10.73274,0.1839132,113.5305,4.973559,0.184972,104.985,4.973559,0.2399141,119.2275,-3.665208,0.2066221,96.4393,-6.544793,0.1829166,127.773,17.93171,0.1973507,80.77249,13.61233,0.1554695,136.3186,52.48679,0.1582885,65.10562,46.7276,0.1943408,124.9246,75.52349,0.05106456,75.07541,78.40309,0.08488546,116.3789,100,0.07931294,83.62106,100,0.08253073,116.3789,153.2724,0.124991,80.77249,156.152,0.09420841,113.5305,190.7071,0.1514422,82.1968,190.7071,0.06361878,65.10562,-6.544793,136.3186,190.7071,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.632195,110.7228,10.84596,0.1523932,115.0119,5.094076,0.1402451,106.4337,5.094076,0.1745451,119.301,-3.533728,0.171225,96.42575,-4.971701,0.2016796,127.8792,18.03579,0.1844922,80.69901,13.72189,0.1398327,136.4574,55.42297,0.1510981,64.97232,46.79517,0.1867793,123.5901,76.99251,0.05065553,74.9802,78.43048,0.08310439,116.4416,100,0.07714198,83.55844,100,0.07776896,116.4416,154.6428,0.1282562,80.69901,156.0808,0.09227711,113.5822,193.468,0.1437786,82.12875,193.468,0.06700674,64.97232,-4.971701,136.4574,193.468,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
