time,Nose_x,Nose_y,Nose_conf,LEye_x,LEye_y,LEye_conf,REye_x,REye_y,REye_conf,LEar_x,LEar_y,LEar_conf,REar_x,REar_y,REar_conf,LShoulder_x,LShoulder_y,LShoulder_conf,RShoulder_x,RShoulder_y,RShoulder_conf,LElbow_x,LElbow_y,LElbow_conf,RElbow_x,RElbow_y,RElbow_conf,LWrist_x,LWrist_y,LWrist_conf,RWrist_x,RWrist_y,RWrist_conf,LHip_x,LHip_y,LHip_conf,RHip_x,RHip_y,RHip_conf,LKnee_x,LKnee_y,LKnee_conf,RKnee_x,RKnee_y,RKnee_conf,LAnkle_x,LAnkle_y,LAnkle_conf,RAnkle_x,RAnkle_y,RAnkle_conf,x_min,y_min,x_max,y_max,walk_name,fps,start_frame,width,height,patient_id,is_backward,walk_id,detector
0,200.5002,98.25225,0.1660553,204.3557,93.14059,0.1568495,197.2868,96.00991,0.1959735,209.9945,93.07564,0.1107336,188.7901,95.94503,0.1344255,117.1213,37.47414,,78.44523,24.6043,,134.8586,61.89386,,62.18542,69.04941,,144.959,84.91128,,75.48868,84.91422,,111.208,99.28298,,88.79195,100.717,,107.0194,146.6985,,90.26981,148.1341,,107.0194,196.9524,,96.18076,201.2582,,62.18542,24.6043,209.9945,201.2582,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,detectron
0.0332745,197.3421,94.95384,0.1613983,199.2271,89.46043,0.1650359,192.0742,91.57318,0.2186115,204.8102,88.27251,0.1172724,184.1502,91.1327,0.1398957,117.6774,36.06373,,77.92019,25.98694,,135.2925,60.48213,,61.77184,66.24503,,143.9737,84.90253,,74.98357,84.91018,,111.8046,99.28493,,88.19535,100.7151,,108.9924,146.718,,89.66314,148.1523,,108.9924,195.5845,,95.53185,199.8843,,61.77184,25.98694,204.8102,199.8843,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,detectron
0.0665491,189.3306,88.76596,0.1793189,188.3101,82.07307,0.1670385,180.9972,83.74354,0.216621,193.7603,79.65212,0.1177981,173.1568,82.49184,0.1483333,118.2324,34.66158,,77.39734,27.36887,,135.7247,59.06729,,61.36005,63.44799,,142.985,84.88541,,74.48002,84.90536,,112.3998,99.2903,,87.60016,100.7097,,110.9623,146.7512,,89.05793,148.1814,,110.9622,194.2329,,94.88158,198.5153,,61.36005,27.36887,193.7603,198.5153,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,detectron
0.0998236,168.5286,75.08576,0.1525847,168.7191,69.52498,0,161.1429,70.98936,0,173.9354,65.48536,0,152.8786,68.2813,0,118.7692,33.31992,,76.89467,28.71087,,136.1406,57.68318,,60.96434,60.74738,,142.0147,84.84665,,73.99448,84.89862,,112.9749,99.30458,,87.02508,100.6954,,112.8698,146.8196,,88.47322,148.2388,,112.8696,192.9615,,94.24564,197.1971,,60.96434,28.71087,173.9354,197.1971,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,detectron
0.133098,138.4027,56.31342,0.1975527,144.9109,54.72919,0,137.0729,56.0201,0,149.9026,48.86242,0,128.176,51.54844,0,119.2528,32.15079,0.1390601,76.45014,29.93426,0.1416406,136.5093,56.39405,0.1768126,60.61491,58.32768,0.193061,141.1024,84.75149,0.09638421,73.5612,84.88688,0.1849751,113.4913,99.34204,0.1244092,86.50874,100.658,0.1161158,114.594,146.9799,0.1482302,87.94835,148.3697,0.104219,114.5934,191.9137,0.1245373,93.65384,196.0257,0.1197105,60.61491,29.93426,149.9026,196.0257,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,detectron
0.166373,117.4389,43.72611,0.1493447,125.1973,42.89365,0.1358769,117.3247,43.86865,0.1751058,130.211,35.55869,0.1775687,107.9156,37.95299,0.1404767,119.5957,31.43688,0.1297193,76.15921,30.84303,0.1168333,136.7535,55.35802,0.1537869,60.38771,56.65115,0.1630787,140.3453,84.50947,0.07483795,73.2661,84.86216,0.1932297,113.8522,99.4399,0.1037805,86.14779,100.5601,0.1029453,115.8325,147.3792,0.1345221,87.58183,148.6921,0.09524841,115.8309,191.4539,0.1145756,93.17969,195.2423,0.0973756,60.38771,30.84303,140.3453,195.2423,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,detectron
0.199647,109.3111,39.29604,0.1602061,114.3387,36.99122,0.1508089,106.6244,37.54852,0.1809862,119.6425,28.87273,0.1930437,97.01769,30.85593,0.1575742,119.7426,31.34826,0.124701,76.0988,31.43408,0.1183108,136.839,54.78629,0.1653238,60.31386,56.00711,0.177951,139.8047,84.05596,0.06780401,73.1622,84.97475,0.2031092,113.9808,99.51727,0.109013,86.01922,100.4827,0.1036751,116.3304,147.8886,0.1405022,87.45497,149.001,0.1010285,116.3262,191.6783,0.1363207,92.83755,194.9789,0.1194519,60.31386,28.87273,139.8047,194.9789,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,detectron
0.232922,105.9884,38.05199,0.1842861,110.0877,35.19244,0.1632283,102.2979,35.52753,0.1897222,115.6452,26.7855,0.1942964,92.85266,28.54262,0.1560494,119.872,31.55809,0.1279651,76.16892,31.69802,0.116932,136.912,54.60603,0.1675271,60.25393,55.89686,0.1718686,139.3676,83.46131,0.08436088,73.10173,85.14526,0.2024953,114.0277,99.47245,0.1084782,85.97226,100.5275,0.1063604,116.2532,148.1663,0.1538756,87.42109,149.1124,0.1091743,116.2425,192.0026,0.1225576,92.63223,194.8825,0.1127708,60.25393,26.7855,139.3676,194.8825,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,detectron
0.266196,104.3421,37.77317,0.2226683,108.3818,34.36751,0.1909667,100.2437,34.81179,0.2188027,114.0284,25.8679,0.1897712,91.17078,27.71835,0.1583651,120.1957,31.62909,0.1278678,76.37501,31.25191,0.1049579,137.0485,54.38739,0.1784843,60.15823,55.60651,0.1698066,138.9467,82.64361,0.08511174,72.97434,84.98529,0.201498,114.1503,99.43751,0.1058201,85.84975,100.5625,0.1043079,115.9769,148.3874,0.1450065,87.32929,149.3942,0.1128757,115.9489,192.0099,0.1278289,92.5716,194.4808,0.1229891,60.15823,25.8679,138.9467,194.4808,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,detectron
0.299471,103.6235,37.19546,0.2008188,107.7028,33.41549,0.174321,99.31509,34.05437,0.1998709,113.3545,24.9133,0.1860289,90.49873,26.91714,0.159298,120.4789,31.34281,0.1309907,76.77626,30.42864,0.1125248,137.1596,53.66293,0.1753267,60.15948,54.95397,0.1825953,138.6057,81.65275,0.04950275,72.86544,84.48931,0.2378246,114.2742,99.55427,0.1078109,85.72582,100.4457,0.1010918,115.7365,148.6725,0.1532618,87.28229,149.6747,0.1159142,115.6634,191.681,0.152531,92.42714,193.7084,0.1400617,60.15948,24.9133,138.6057,193.7084,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,detectron
